Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,3228042.16000,3158391.77000,3128494.70000,3151195.84000,3462002.77000,4239735.46000,4793319.77000,4875106.17000,5018714.57000,5100334.21000,5292260.70000,5377889.80000,5054507.33000,4759298.24000,4761296.14000,4815161.65000,4892802.86000,5083940.77000,6316906.32000,6629409.79000,6176016.45000,5427358.45000,4376942.76000,3632358.68000,2000-02-02
Sistema,Sistema,3313636.88000,3177544.62000,3126561.63000,3179946.64000,3500576.37000,4259564.40000,4786503.80000,4897354.74000,5026998.71000,5087084.30000,5283158.87000,5369959.83000,5044523.59000,4820034.08000,4792282.14000,4793917.83000,4797434.34000,4944466.45000,6195397.28000,6592271.30000,6152225.11000,5448139.05000,4361100.89000,3630677.56000,2000-02-03
Sistema,Sistema,3341417.18000,3212273.67000,3174998.99000,3213353.97000,3506439.38000,4244373.78000,4772157.10000,4889889.15000,5128127.04000,5172579.72000,5322364.31000,5414856.38000,5134030.30000,4872321.83000,4799566.21000,4789645.29000,4865008.04000,5018945.63000,6184779.86000,6516237.73000,6072989.84000,5389880.42000,4459724.72000,3764380.78000,2000-02-04
Sistema,Sistema,3433055.36000,3271511.83000,3201459.93000,3209217.73000,3366850.68000,3678605.18000,4022826.53000,4402406.50000,4741236.15000,4839956.30000,4975812.56000,5066207.82000,4951906.37000,4601973.97000,4315475.34000,4191277.66000,4244709.89000,4470615.13000,5700318.23000,6171249.44000,5793387.53000,5176586.06000,4394544.21000,3714852.18000,2000-02-05
Sistema,Sistema,3320838.12000,3137579.83000,3040339.98000,3003077.11000,3039653.13000,3151840.77000,3278045.78000,3564698.86000,3901678.00000,4053147.02000,4078633.42000,4137256.90000,4096101.32000,3905202.40000,3674903.00000,3556667.95000,3521710.37000,3736344.29000,5089586.54000,5753290.75000,5538849.76000,4909414.12000,4013427.47000,3385699.22000,2000-02-06
Sistema,Sistema,3102200.65000,3031062.48000,2956245.65000,3029697.73000,3371170.49000,4251323.99000,4766429.57000,4706784.30000,4907623.92000,5006176.47000,5207842.27000,5305564.51000,4988914.01000,4802553.08000,4769011.70000,4773060.92000,4823935.96000,4928887.85000,6169724.89000,6713286.45000,6256600.67000,5590450.31000,4474066.02000,3691691.18000,2000-02-07
Sistema,Sistema,3324819.46000,3224673.78000,3181001.98000,3235119.62000,3572700.26000,4480950.74000,5012677.20000,4914122.42000,5062310.04000,5123543.03000,5325688.24000,5427126.75000,5066076.92000,4886941.90000,4895689.55000,4886045.36000,4952463.16000,5031486.09000,6265049.08000,6751018.86000,6271997.56000,5521302.23000,4453552.70000,3693428.77000,2000-02-08
Sistema,Sistema,3377545.13000,3270264.73000,3230909.18000,3280246.91000,3590715.44000,4523928.04000,5037526.21000,4928112.35000,5098011.47000,5160628.94000,5371226.33000,5451685.19000,5121649.11000,4885743.92000,4892556.31000,4871521.47000,4955890.63000,5096852.53000,6309651.27000,6718443.58000,6251965.61000,5556676.46000,4473672.61000,3728692.21000,2000-02-09
Sistema,Sistema,3424342.05000,3266154.92000,3231439.35000,3291523.57000,3690959.05000,4598483.09000,5093220.81000,5016915.37000,5111675.46000,5206610.17000,5394719.92000,5491221.44000,5168987.67000,4965206.73000,4965545.32000,4948904.71000,4990076.62000,5196163.01000,6350183.30000,6752909.93000,6243989.95000,5552475.61000,4447084.66000,3746325.75000,2000-02-10
Sistema,Sistema,3422371.33000,3332034.73000,3281640.53000,3273952.93000,3625075.10000,4534334.55000,5022336.06000,4994887.87000,5030485.50000,5084583.20000,5131476.11000,5115268.74000,4933910.65000,4786359.96000,4794183.56000,4774287.00000,4755124.47000,4877068.52000,6047071.00000,6505822.29000,6144911.47000,5508042.11000,4563257.88000,3877446.17000,2000-02-11
Sistema,Sistema,3540139.82000,3364552.39000,3289079.64000,3295206.42000,3471984.87000,3796457.63000,4180834.93000,4568782.88000,4848313.82000,4928576.84000,5012101.52000,5046090.43000,4938735.04000,4687458.91000,4456749.43000,4355568.49000,4307343.07000,4402619.63000,5755404.10000,6200978.52000,5952795.08000,5394532.54000,4604052.06000,3867704.83000,2000-02-12
Sistema,Sistema,3441754.25000,3265952.10000,3178170.97000,3155699.33000,3185285.67000,3307081.55000,3402170.97000,3729975.81000,4059743.99000,4202606.61000,4213030.72000,4230398.36000,4193548.28000,3996223.64000,3756918.94000,3606796.87000,3652165.43000,3815662.51000,5237218.26000,5948438.75000,5693470.94000,5051752.09000,4146972.39000,3533792.93000,2000-02-13
Sistema,Sistema,3254859.39000,3148541.69000,3117549.91000,3171003.09000,3475639.70000,4399372.45000,4942248.43000,4861292.84000,4999660.91000,5107523.53000,5326326.84000,5458380.04000,5162168.13000,4945767.64000,4913678.77000,4913603.78000,4979925.87000,5103404.94000,6293145.56000,6772003.52000,6389946.45000,5649475.06000,4568399.63000,3754821.15000,2000-02-14
Sistema,Sistema,3422835.32000,3344363.88000,3298978.61000,3344884.27000,3669270.23000,4623376.37000,5123601.75000,5039822.84000,5150466.75000,5234181.85000,5419481.15000,5506093.07000,5180655.72000,4920367.40000,4936125.53000,4912455.29000,4925015.57000,5172748.80000,6333681.27000,6661046.09000,6192366.32000,5359262.11000,4512499.79000,3738231.49000,2000-02-15
Sistema,Sistema,3415519.53000,3350072.88000,3283969.23000,3321582.57000,3652738.72000,4541192.17000,5025759.06000,4983345.59000,5100940.81000,5144465.48000,5340778.58000,5479359.33000,5154755.54000,4932744.02000,4925196.00000,4952082.18000,5003036.69000,5259503.92000,6449474.74000,6716721.88000,6222483.25000,5491741.62000,4369470.24000,3686782.52000,2000-02-16
Sistema,Sistema,3411351.01000,3297200.69000,3273064.97000,3315437.13000,3652989.62000,4583805.39000,5114964.22000,5040770.47000,5132625.66000,5163995.48000,5326015.19000,5478266.10000,5150243.62000,4916691.74000,4930208.75000,4969621.47000,5064637.28000,5336851.20000,6366997.96000,6648710.94000,6115432.66000,5369454.71000,4348531.75000,3670727.51000,2000-02-17
Sistema,Sistema,3376186.73000,3240853.94000,3209538.37000,3255702.88000,3645755.38000,4564262.69000,5026676.49000,5006036.33000,5105114.83000,5151046.44000,5324672.84000,5439756.13000,5112774.28000,4854038.66000,4873328.64000,4865809.27000,4840797.18000,4910527.00000,6121660.92000,6530374.57000,6077795.61000,5428028.10000,4482721.95000,3804990.26000,2000-02-18
Sistema,Sistema,3438018.94000,3291142.80000,3253462.80000,3245025.67000,3428532.82000,3787694.83000,4129620.61000,4588738.33000,4860052.24000,4951764.51000,5071484.73000,5143591.58000,5015823.26000,4677261.50000,4438541.52000,4339869.57000,4311844.77000,4520982.77000,5819554.67000,6261002.28000,5853646.44000,5248752.35000,4362912.79000,3695904.34000,2000-02-19
Sistema,Sistema,3296719.37000,3133192.82000,3051917.94000,3019228.93000,3070528.18000,3238420.43000,3336045.61000,3667660.62000,3990857.74000,4164718.00000,4178625.96000,4226049.69000,4234127.53000,4076266.11000,3858684.29000,3667958.26000,3698586.10000,4007381.30000,5242217.49000,5754436.07000,5467996.70000,4763393.53000,3889844.16000,3338759.60000,2000-02-20
Sistema,Sistema,3062547.05000,2966835.92000,2937501.70000,3003037.86000,3388891.25000,4367563.93000,4914817.37000,4814284.79000,4953954.01000,5069297.28000,5275767.79000,5405888.32000,5076344.76000,4883154.40000,4935690.14000,4924101.98000,4985695.95000,5258797.21000,6357765.12000,6742867.40000,6260770.02000,5519551.41000,4409614.01000,3667501.82000,2000-02-21
Sistema,Sistema,3350237.24000,3249249.68000,3210692.07000,3245331.53000,3589967.92000,4505731.62000,5038977.40000,4988869.87000,5109079.27000,5226831.81000,5379873.02000,5453343.30000,5139806.91000,4893007.96000,4888935.20000,4912460.64000,4959868.75000,5274084.08000,6450590.18000,6688387.69000,6215362.33000,5460025.53000,4374370.33000,3598137.88000,2000-02-22
Sistema,Sistema,3343094.99000,3254288.89000,3229427.23000,3263972.98000,3652583.94000,4612250.12000,5170630.43000,5050089.00000,5183237.98000,5340116.54000,5492139.88000,5533351.33000,5105947.27000,4887009.66000,4861699.50000,4889929.31000,4924199.91000,5198918.81000,6288078.00000,6715105.70000,6227271.26000,5589533.98000,4486109.05000,3806872.74000,2000-02-23
Sistema,Sistema,3508648.16000,3325015.72000,3275495.83000,3343549.16000,3704529.08000,4569024.47000,5140476.55000,5102039.55000,5203140.02000,5318689.40000,5457328.46000,5489776.28000,5141784.52000,4918536.08000,4930965.64000,4908953.20000,5032803.41000,5326080.73000,6361903.58000,6630384.95000,6090988.05000,5360603.08000,4315188.96000,3622219.49000,2000-02-24
Sistema,Sistema,3345984.94000,3235588.90000,3195531.44000,3251207.81000,3600275.85000,4520455.35000,5019618.75000,4987214.06000,5095905.61000,5204808.17000,5426957.37000,5519961.13000,5154390.89000,4890682.53000,4862817.66000,4854805.62000,4882700.56000,5091457.27000,6169960.72000,6550551.87000,6049238.58000,5391051.71000,4460977.71000,3794522.12000,2000-02-25
Sistema,Sistema,3467426.82000,3298916.58000,3252038.26000,3246216.48000,3417810.32000,3745267.11000,4123783.26000,4509452.82000,4856802.27000,4976086.75000,5056190.96000,5109685.49000,4984803.96000,4643602.06000,4434094.95000,4371009.31000,4385597.52000,4645000.19000,5796362.45000,6134180.21000,5728141.49000,5088946.22000,4249171.74000,3695117.19000,2000-02-26
Sistema,Sistema,3323208.19000,3146892.06000,3067778.08000,3041346.86000,3097273.44000,3239567.05000,3372323.45000,3671581.59000,4021436.87000,4183573.43000,4190717.89000,4255952.43000,4213516.08000,4045334.54000,3850152.84000,3782242.19000,3785515.94000,4030934.68000,5289516.20000,5782688.21000,5441016.65000,4702700.26000,3828061.45000,3272614.37000,2000-02-27
Sistema,Sistema,2984044.60000,2880240.88000,2853785.11000,2932431.79000,3304323.15000,4256125.38000,4838351.79000,4777700.64000,4949457.94000,5044296.25000,5215223.47000,5360805.17000,5038033.46000,4812446.37000,4802802.06000,4819305.32000,4953221.82000,5121950.72000,6204840.36000,6627796.59000,6135857.94000,5395750.07000,4314228.77000,3625941.56000,2000-02-28
Sistema,Sistema,3277626.18000,3169502.04000,3149520.76000,3190645.73000,3542794.30000,4460689.01000,5054177.21000,4975775.08000,5054979.65000,5150201.26000,5345114.79000,5408154.17000,5069138.03000,4825602.69000,4807130.70000,4795736.73000,4892973.47000,5089290.19000,6284337.13000,6647976.58000,6167210.67000,5422595.87000,4403980.79000,3637589.18000,2000-02-29
Sistema,Sistema,3316715.92000,3196688.97000,3165074.88000,3225722.25000,3580726.26000,4491173.24000,5038480.72000,4942741.56000,5033841.11000,5153051.83000,5341942.87000,5435070.59000,5070472.30000,4828285.51000,4807147.07000,4814923.05000,4879326.95000,5037054.29000,6258963.33000,6676569.74000,6230757.12000,5536670.19000,4492962.47000,3748721.33000,2000-03-01
Sistema,Sistema,3397747.36000,3265988.38000,3224605.62000,3273704.58000,3621896.22000,4553468.26000,5128822.91000,5005299.50000,5049566.11000,5154040.41000,5389212.11000,5414246.80000,5075037.87000,4837090.19000,4844218.50000,4866422.04000,4923962.23000,5104426.44000,6256823.89000,6641110.63000,6201302.25000,5503993.75000,4468014.52000,3717837.89000,2000-03-02
Sistema,Sistema,3356134.32000,3229270.66000,3212525.09000,3281295.79000,3601861.02000,4494893.52000,4988211.76000,4959122.63000,5079468.15000,5168381.08000,5355226.54000,5455905.91000,5136877.58000,4876113.66000,4869057.70000,4845899.20000,4874316.92000,5071330.77000,6189095.22000,6512189.34000,6043904.25000,5429463.00000,4504300.81000,3758487.77000,2000-03-03
Sistema,Sistema,3437352.21000,3312264.32000,3231488.27000,3242991.69000,3375374.25000,3688854.28000,4063213.46000,4470868.54000,4793139.52000,4932410.35000,5030362.86000,5083287.02000,4912914.14000,4609356.13000,4356134.31000,4276255.38000,4296521.57000,4453864.83000,5701301.57000,6175278.67000,5802222.06000,5235276.29000,4404409.23000,3784160.38000,2000-03-04
Sistema,Sistema,3381849.08000,3174040.54000,3090291.65000,3043087.80000,3099763.96000,3273118.53000,3340429.66000,3687560.16000,4034725.75000,4110225.10000,4193428.68000,4212748.58000,4187779.39000,3945727.02000,3717325.28000,3585301.60000,3587189.94000,3848385.23000,5204092.14000,5834245.86000,5587971.19000,4977431.80000,4058267.94000,3470680.98000,2000-03-05
Sistema,Sistema,3132805.95000,3030347.03000,3052865.64000,3079170.15000,3396614.12000,4303570.44000,4824183.26000,4792062.79000,4949142.98000,5035911.71000,5223082.63000,5325104.32000,5050463.53000,4809425.25000,4759902.00000,4773799.69000,4859466.19000,5139453.76000,6310159.16000,6665727.73000,6182502.87000,5460865.68000,4387274.63000,3651469.86000,2000-03-06
Sistema,Sistema,3335138.72000,3220850.83000,3176214.42000,3240028.35000,3568713.44000,4435901.77000,4927700.19000,4896947.80000,5004690.01000,5044138.91000,5226141.25000,5312452.45000,4993665.66000,4804002.93000,4737603.19000,4721080.46000,4834447.49000,5078689.60000,6224649.13000,6610617.10000,6157847.78000,5451221.56000,4427486.69000,3643729.02000,2000-03-07
Sistema,Sistema,3370032.87000,3243634.64000,3185041.50000,3237757.86000,3596850.97000,4524556.28000,5030268.14000,4962392.68000,5071793.26000,5143628.50000,5303832.88000,5433534.53000,5162586.95000,4888073.24000,4851156.26000,4842715.78000,4870154.30000,5060594.46000,6249636.43000,6606935.06000,6217963.80000,5579245.37000,4507140.17000,3709377.85000,2000-03-08
Sistema,Sistema,3362783.86000,3236391.32000,3220799.00000,3255754.12000,3589892.89000,4487567.21000,5025459.48000,4955603.46000,5094692.49000,5227966.35000,5362785.63000,5477607.75000,5096174.86000,4890679.43000,4929264.18000,4951388.12000,4997514.22000,5274250.44000,6333591.08000,6688534.46000,6214261.49000,5526699.62000,4437841.34000,3729111.12000,2000-03-09
Sistema,Sistema,3411282.89000,3285838.93000,3252193.01000,3291446.77000,3623263.10000,4501596.39000,4977154.01000,4951956.69000,5039504.07000,5109318.10000,5298562.74000,5370490.11000,5074968.97000,4906856.52000,4880206.18000,4872522.96000,4941461.40000,5110271.77000,6222057.99000,6666297.49000,6182583.97000,5501006.31000,4590301.16000,3844246.47000,2000-03-10
Sistema,Sistema,3481442.21000,3336549.34000,3257861.76000,3251493.34000,3432239.95000,3755418.86000,4098656.56000,4514818.93000,4828565.07000,4909885.54000,5044052.69000,5156208.71000,5010177.28000,4672860.05000,4424412.26000,4363551.72000,4353291.15000,4611480.73000,5897114.69000,6236603.81000,5904302.40000,5244056.69000,4416429.60000,3725377.10000,2000-03-11
Sistema,Sistema,3374748.51000,3182205.13000,3091233.92000,3048089.18000,3104388.90000,3241947.35000,3338252.67000,3670682.32000,3992304.71000,4150984.80000,4196242.83000,4211582.67000,4214410.81000,4007713.34000,3766051.24000,3650843.80000,3691150.71000,4051301.01000,5336084.72000,5793706.14000,5494923.84000,4833859.78000,3993758.84000,3388015.98000,2000-03-12
Sistema,Sistema,3146200.26000,3034047.51000,3009498.74000,3084771.74000,3438217.20000,4401999.49000,4916345.20000,4846460.29000,5012442.15000,5154416.20000,5337287.38000,5486374.89000,5141378.13000,4926780.67000,4929344.08000,4947020.96000,5046319.90000,5183289.31000,6330937.91000,6747402.02000,6251710.62000,5569929.05000,4475490.03000,3701496.14000,2000-03-13
Sistema,Sistema,3401353.57000,3288036.29000,3228462.01000,3286388.15000,3641991.44000,4588251.70000,5039492.64000,4969255.43000,5081212.67000,5193530.32000,5391966.37000,5449132.23000,5115013.27000,4935713.07000,4960657.62000,5015615.64000,5099688.31000,5353932.91000,6478456.91000,6731506.82000,6266284.83000,5573107.28000,4497527.52000,3670298.59000,2000-03-14
Sistema,Sistema,3410200.00000,3279002.04000,3246859.25000,3307588.41000,3673632.17000,4590871.89000,5029229.16000,4981364.72000,5096598.35000,5132666.88000,5348174.52000,5431689.17000,5073103.19000,4881940.66000,4894010.56000,4898241.96000,4949611.17000,5137875.03000,6360544.16000,6780848.96000,6254844.91000,5593371.05000,4552941.73000,3769317.54000,2000-03-15
Sistema,Sistema,3478875.20000,3335046.59000,3274949.72000,3329345.29000,3639104.35000,4404638.78000,4827987.41000,4994893.70000,5172026.80000,5284587.33000,5445118.70000,5540742.25000,5235658.68000,4997992.95000,5003333.90000,4973267.57000,5050655.30000,5211778.77000,6366851.87000,6703050.76000,6245121.75000,5563644.20000,4546986.97000,3757652.32000,2000-03-16
Sistema,Sistema,3445947.28000,3343854.94000,3326624.26000,3364833.63000,3702491.17000,4578810.72000,5037034.71000,4995529.17000,5147127.69000,5199257.20000,5342484.19000,5458853.07000,5177408.64000,4947903.87000,4971954.39000,4940489.71000,4930218.61000,5110960.37000,6267771.76000,6611842.68000,6178060.41000,5587263.32000,4728185.80000,3935705.25000,2000-03-17
Sistema,Sistema,3576389.14000,3423849.10000,3339361.25000,3326833.90000,3509992.42000,3851778.31000,4189525.48000,4564999.89000,4878490.22000,4959383.32000,5072010.75000,5164150.90000,5019014.33000,4714431.17000,4490517.46000,4337924.02000,4331651.92000,4566510.17000,5848630.39000,6247686.90000,5888075.61000,5288654.92000,4527174.18000,3864228.78000,2000-03-18
Sistema,Sistema,3433605.63000,3219150.84000,3126010.90000,3099259.03000,3116728.02000,3348446.62000,3392574.26000,3700791.11000,4000590.92000,4104253.50000,4161439.80000,4170846.84000,4124355.06000,3942206.70000,3717391.35000,3596979.22000,3561660.35000,3874253.71000,5142716.39000,5622185.18000,5333250.49000,4793098.32000,4072735.36000,3532965.67000,2000-03-19
Sistema,Sistema,3171552.08000,3031344.51000,2960846.48000,2933579.73000,3029033.87000,3200296.30000,3329661.16000,3649200.23000,4032754.76000,4255088.85000,4386740.23000,4471679.06000,4404778.84000,4103124.98000,3883117.13000,3737389.60000,3726776.59000,3953540.67000,5456311.99000,5977939.83000,5576265.06000,4807732.96000,3913883.09000,3356793.49000,2000-03-20
Sistema,Sistema,3095592.70000,2969097.28000,2974359.60000,3014180.26000,3419555.54000,4381306.82000,4880398.01000,4819168.93000,4915311.23000,3885409.19000,3518876.67000,3747960.66000,3493437.09000,3746861.68000,4390203.74000,4699344.87000,4992715.18000,5208537.58000,6238927.23000,6664923.01000,6250825.50000,5596808.93000,4501115.66000,3731104.64000,2000-03-21
Sistema,Sistema,3441668.06000,3312776.29000,3303135.34000,3330695.25000,3706442.99000,4610034.80000,5102091.84000,4992823.65000,5134222.97000,5195181.95000,5335890.79000,5389286.62000,5097334.13000,4910390.76000,4897434.91000,4934835.03000,4983020.81000,5215683.52000,6442399.20000,6681548.55000,6266205.92000,5554864.47000,4477528.25000,3685081.87000,2000-03-22
Sistema,Sistema,3406670.85000,3253841.41000,3208672.46000,3271983.35000,3613829.04000,4551949.41000,5065969.05000,4999429.91000,5113832.29000,5179117.16000,5340654.03000,5453419.11000,5136964.61000,4877434.33000,4864945.72000,4911270.43000,4975090.40000,5273675.26000,6348462.55000,6567474.98000,6115563.38000,5430410.69000,4393457.98000,3668484.63000,2000-03-23
Sistema,Sistema,3354836.87000,3235835.31000,3187316.10000,3222621.39000,3558169.75000,4466040.27000,4969714.97000,4931052.10000,5038579.80000,5092941.86000,5282613.59000,5389332.39000,5087317.43000,4881370.34000,4906974.47000,4923726.43000,4974572.65000,5180506.91000,6313355.77000,6590857.02000,6128652.18000,5448171.91000,4527528.70000,3774218.13000,2000-03-24
Sistema,Sistema,3459521.71000,3279608.15000,3207988.94000,3212255.84000,3387742.61000,3708823.12000,4106830.98000,4531556.32000,4884957.45000,5015909.14000,5110414.79000,5179405.59000,5065515.17000,4745259.98000,4465654.66000,4360074.59000,4358487.80000,4677865.80000,5910534.86000,6172952.82000,5752516.68000,5120985.90000,4289288.08000,3685815.22000,2000-03-25
Sistema,Sistema,3284684.47000,3108941.66000,3012046.03000,2984214.09000,3045423.62000,3181589.86000,3302662.20000,3679800.75000,3992379.41000,4124414.46000,4191023.13000,4252033.99000,4218754.05000,4039257.88000,3829531.73000,3735110.31000,3759963.43000,4140718.63000,5415634.65000,5784777.38000,5475017.14000,4724303.27000,3900805.31000,3447303.44000,2000-03-26
Sistema,Sistema,3140205.78000,3005608.20000,2981378.43000,3033172.62000,3379125.11000,4325935.80000,4862980.51000,4809262.47000,4981973.83000,5145154.63000,5344317.66000,5452165.87000,5174346.74000,4904394.08000,4962836.25000,4958703.25000,5025906.71000,5326880.09000,6490434.97000,6751977.00000,6223674.67000,5478086.55000,4392987.29000,3714981.63000,2000-03-27
Sistema,Sistema,3335374.85000,3255681.21000,3215201.93000,3260096.96000,3610446.48000,4519732.06000,4991829.40000,4924814.93000,5008197.73000,5090924.48000,5274945.06000,5384541.07000,5042291.43000,4867995.72000,4882960.81000,4872526.23000,4929497.09000,5090354.06000,6373634.05000,6824386.49000,6306797.34000,5571557.25000,4740655.69000,3874869.83000,2000-03-28
Sistema,Sistema,3476351.05000,3354197.75000,3335178.13000,3356902.55000,3652706.07000,4383077.39000,4989729.83000,4956637.73000,5158144.48000,5268777.30000,5476613.55000,5559644.60000,5259901.22000,4991701.16000,4974866.09000,4951756.47000,5008967.55000,5246851.34000,6377249.42000,6622224.91000,6254868.34000,5499156.66000,4541107.58000,3798465.30000,2000-03-29
Sistema,Sistema,3472572.97000,3357542.73000,3303250.27000,3338701.76000,3672901.23000,4580559.64000,5043159.54000,5006769.48000,5145386.83000,5237002.05000,5430074.94000,5543754.60000,5179387.82000,4927259.18000,4884034.23000,4948823.92000,5017213.42000,5276073.20000,6433104.67000,6757975.15000,6261543.96000,5580956.47000,4520819.00000,3733080.81000,2000-03-30
Sistema,Sistema,3463089.49000,3327560.03000,3282756.17000,3329065.89000,3627332.90000,4395851.98000,4809843.26000,4876883.28000,5081136.05000,5198570.07000,5342796.71000,5479379.88000,5187446.35000,4947996.33000,4903832.57000,4893491.29000,4899852.82000,5032119.32000,6236059.17000,6649283.05000,6182451.16000,5525196.44000,4665214.03000,3943987.15000,2000-03-31
Sistema,Sistema,3568466.85000,3401706.21000,3334895.58000,3345086.33000,3476941.10000,3847306.47000,4154807.16000,4545328.47000,4862357.93000,4968629.35000,5044788.86000,5162660.55000,4994382.97000,4642652.62000,4431034.80000,4295723.56000,4285583.99000,4522762.64000,5834532.53000,6215281.00000,5906433.36000,5257252.00000,4501022.11000,3846610.73000,2000-04-01
Sistema,Sistema,3411074.09000,3217039.51000,3119538.31000,3107729.59000,3133527.15000,3280255.89000,3322751.55000,3661593.62000,3993840.75000,4167009.45000,4133097.42000,4223736.60000,4162232.48000,3944490.98000,3721432.40000,3582229.70000,3560777.45000,3807730.14000,5255458.77000,5779542.12000,5575649.38000,4950516.03000,4099883.84000,3500057.16000,2000-04-02
Sistema,Sistema,3217882.24000,3110838.66000,3063273.75000,3144796.50000,3491648.73000,4408497.50000,4849362.42000,4838917.13000,5011232.07000,5174128.13000,5364153.94000,5482482.57000,5159296.40000,4885107.29000,4908442.36000,4929434.08000,4976240.45000,5208736.82000,6428646.68000,6635968.89000,6173237.83000,5408132.96000,4369300.30000,3655836.11000,2000-04-03
Sistema,Sistema,3356975.29000,3246814.39000,3184218.67000,3235820.02000,3591499.22000,4507493.70000,4964271.72000,4958018.99000,5115570.30000,5123389.44000,5288093.40000,5377465.50000,5113640.95000,4860531.09000,4881830.77000,4861388.23000,4982375.19000,5259428.92000,6354020.84000,6652809.77000,6185822.30000,5438911.28000,4447746.09000,3637814.33000,2000-04-04
Sistema,Sistema,3349222.27000,3242795.03000,3208751.06000,3246852.32000,3598373.93000,4478131.19000,4987438.04000,4949463.24000,5023137.88000,5129492.74000,5248975.80000,5344767.71000,5027652.28000,4748028.77000,4795189.98000,4857372.28000,4932367.50000,5180827.48000,6315860.12000,6642124.23000,6170359.15000,5440274.87000,4396271.93000,3652636.13000,2000-04-05
Sistema,Sistema,3366034.82000,3241378.87000,3188935.74000,3252678.85000,3589964.03000,4502695.09000,4998555.59000,4957310.02000,5085542.51000,5178318.12000,5356510.75000,5441684.33000,5115663.42000,4880798.15000,4839045.44000,4867894.85000,4956723.62000,5190264.71000,6390000.45000,6755249.12000,6246196.70000,5563007.16000,4525066.46000,3774587.80000,2000-04-06
Sistema,Sistema,3456507.95000,3343150.34000,3298812.58000,3342440.30000,3647166.51000,4518465.12000,5009053.41000,5012450.98000,5165264.54000,5240579.42000,5419664.21000,5522922.01000,5214128.60000,4937128.51000,4944507.97000,4953969.09000,5003026.67000,5368308.88000,6410437.65000,6547547.46000,6071653.30000,5391318.17000,4540966.82000,3814296.22000,2000-04-07
Sistema,Sistema,3474255.93000,3333100.47000,3255833.88000,3263575.01000,3479616.65000,3814359.35000,4124877.78000,4522201.20000,4860332.64000,5031300.69000,5091943.08000,5188352.99000,5049025.83000,4688533.84000,4430917.67000,4337481.57000,4312947.16000,4539290.09000,5819696.67000,6220377.88000,5911788.54000,5240955.22000,4497785.49000,3855921.67000,2000-04-08
Sistema,Sistema,3492739.38000,3281445.16000,3198737.35000,3141951.85000,3164212.63000,3275000.36000,3353273.07000,3688750.37000,4077048.33000,4156002.68000,4184368.72000,4293078.81000,4230967.76000,3987832.52000,3755715.33000,3626082.90000,3627526.49000,3917636.01000,5402469.78000,5870016.98000,5591635.60000,4946579.99000,4091683.26000,3521244.36000,2000-04-09
Sistema,Sistema,3234393.96000,3125498.98000,3074901.69000,3107470.30000,3455606.54000,4388664.19000,4750672.90000,4695043.82000,4921173.25000,5078968.12000,5231671.09000,5379400.53000,5117586.60000,4863032.94000,4847910.80000,4847521.24000,4945406.22000,5149332.54000,6399126.72000,6720305.30000,6212513.55000,5530097.96000,4455970.39000,3652165.58000,2000-04-10
Sistema,Sistema,3363387.06000,3252288.77000,3223024.53000,3249401.15000,3611360.35000,4513204.27000,4934117.63000,4961480.66000,5099633.14000,5184696.57000,5365347.40000,5492782.16000,5163731.56000,4919702.98000,4939935.90000,4980610.75000,5174731.92000,5409844.53000,6455650.92000,6736989.23000,6236334.06000,5488769.09000,4427482.40000,3716743.29000,2000-04-11
Sistema,Sistema,3418497.60000,3299758.62000,3267172.81000,3348977.67000,3700254.01000,4559140.67000,4980883.66000,5021431.50000,5138496.16000,5227803.84000,5364384.37000,5519789.97000,5235467.54000,4973193.48000,5050723.31000,5089272.84000,5174345.17000,5444771.19000,6552855.90000,6762107.75000,6232977.95000,5510682.13000,4537582.52000,3762807.39000,2000-04-12
Sistema,Sistema,3480966.56000,3331005.29000,3307886.08000,3327387.57000,3685560.69000,4559421.21000,4977298.44000,4985870.41000,5092931.08000,5192641.28000,5373033.45000,5527196.28000,5204902.95000,4924846.97000,4900686.38000,4964720.64000,5085028.44000,5248790.57000,6444982.64000,6721120.55000,6225226.60000,5498465.62000,4452752.16000,3716330.80000,2000-04-13
Sistema,Sistema,3398542.46000,3270554.09000,3216161.40000,3242679.50000,3569143.85000,4382449.53000,4845451.33000,4948390.38000,5073791.00000,5159436.14000,5273483.54000,5422727.54000,5169631.47000,4934021.45000,4934832.41000,4957445.58000,4984460.55000,5229260.72000,6366464.29000,6553735.57000,6070454.70000,5427302.50000,4573588.73000,3862072.41000,2000-04-14
Sistema,Sistema,3515901.22000,3325124.52000,3286913.73000,3279208.85000,3479615.19000,3826018.89000,4163965.20000,4587808.08000,4889407.80000,5012305.26000,5029105.60000,5119449.38000,5031241.51000,4702408.09000,4496604.18000,4368847.94000,4317392.52000,4564862.53000,5831439.02000,6260034.00000,5940735.92000,5359448.79000,4485483.87000,3864350.46000,2000-04-15
